id,name,nick_name,wins,losses,draws,height,weight,reach,stance
f2b6fdb20675b11c,Mike Perry,Platinum,14,8,0,177.8,77.11,180.34,Orthodox
3dd949593346dbc3,Craig White,The Thundercat,14,9,0,187.96,77.11,193.04,Orthodox
c23e3d4875340d8d,Zhang Tiequan,The Wolf,15,4,0,172.72,70.31,175.26,Orthodox
6e743a33d56bdaa4,Payton Talbott,,10,1,0,177.8,61.23,177.8,Switch
87a1dc546b1c5caf,Makwan Amirkhani,Mr. Finland,17,9,0,177.8,65.77,182.88,Southpaw
2f181c0467965b98,Brendan Allen,All In,24,7,0,187.96,83.91,190.5,Orthodox
e530df53922f413e,Luis Pajuelo,Corazon de Leon,8,2,0,177.8,65.77,175.26,Orthodox
c9a94278df042f46,Alan Baudot,The Black Samourai,8,3,0,190.5,110.22,200.66,Orthodox
31ceaf0e670c1578,Gil Castillo,,8,5,0,175.26,77.11,,Southpaw
3c5005b66696d790,Anthony Ivy,Aquaman,8,4,0,187.96,83.91,187.96,Orthodox
1cf7ccf64a5bf24e,Oskar Piechota,Imadlo,11,3,1,182.88,83.91,193.04,Southpaw
eee0ef3e2b14816b,Kai Kamaka,The Fighting Hawaiian,8,4,1,170.18,65.77,175.26,Orthodox
21f2974fd08085e3,Saeed Hosseini,,0,1,0,,,,
e94085e821bd81de,Sam Hughes,Sampage,10,6,0,165.1,52.16,162.56,Orthodox
05866d8c3a321856,Marvin Eastman,The Beastman,18,15,1,175.26,83.91,185.42,Orthodox
49edd0d90f60fb7d,Brendson Ribeiro,The Gorilla,17,8,0,190.5,92.99,205.74,Orthodox
5987b2458f4b5290,Ricky Simon,,22,6,0,167.64,61.23,175.26,Orthodox
a6bbd3df469c6bea,Roger Gracie,,8,2,0,193.04,83.91,200.66,Orthodox
94609dd91731d428,Jeff Newton,,4,2,0,187.96,92.99,,Sideways
d18dbcb0f8e2b55d,Alex Soto,Extremo,8,3,1,172.72,61.23,,Southpaw
ec33146e43e58933,Xavier Foupa-Pokam,Professor X,32,22,0,185.42,83.91,,Open Stance
e0f7c4f3f67bc808,Wes Sims,The Project,24,14,1,208.28,117.93,,Orthodox
c9f6385af6df66d7,Papy Abedi,Makambo,10,4,0,180.34,83.91,,Southpaw
b1f21ce050035d58,Andre Lima,Mascote,11,0,0,170.18,56.7,170.18,Orthodox
911fb265462f0d94,Travis Fulton,The Ironman,253,53,10,182.88,108.86,,Orthodox
f215cfbd4ba3c270,Garreth McLellan,Soldier Boy,13,6,0,185.42,83.91,182.88,Southpaw
c9cf753cfdf77fc2,Marcin Tybura,Tybur,27,9,0,190.5,112.94,198.12,Orthodox
eaea0fc7b76525a8,Mike Guymon,The Joker,15,6,1,182.88,77.11,187.96,Orthodox
8bb6f4479685bbcc,Vaughan Lee,,14,13,1,167.64,56.7,167.64,Orthodox
96c336b463e0662c,Frankie Perez,,10,4,0,180.34,70.31,185.42,Orthodox
1c2f2571b18791b6,Laverne Clark,,27,21,1,180.34,77.11,,Orthodox
8d03ce87ca14e778,Francis Ngannou,The Predator,17,3,0,193.04,113.4,210.82,Orthodox
26eddcda9d6b2ffe,Paul Rodriguez,,10,9,2,170.18,70.31,,Orthodox
7b433309b0fd12aa,Brad Katona,Superman,16,5,0,167.64,61.23,162.56,Orthodox
b07aed698fba8624,Ikram Aliskerov,,16,2,0,182.88,83.91,193.04,Southpaw
94508d80e1f885fc,Augusto Montano,Dodger,15,3,0,185.42,77.11,185.42,Orthodox
5c2ce761399dc9c5,Marcin Bandel,Bomba,15,7,0,177.8,70.31,,Orthodox
de62052b2ede65ba,Matt Arroyo,No Regard,3,3,0,177.8,77.11,182.88,Orthodox
7478b7f959ba61f5,Elijah Smith,Swift,8,1,0,175.26,61.23,180.34,Orthodox
e62b36885ecdac27,Allan Goes,,10,5,2,182.88,92.99,,Orthodox
31c01fbc2586a5eb,Dwayne Cason,,1,1,0,177.8,96.16,,Orthodox
20999e27ddd94bda,Ryan Benoit,Baby Face,10,8,0,165.1,56.7,172.72,Orthodox
ce175eaafe867d1f,Micheal Gillmore,The Gentleman,6,5,0,180.34,77.11,182.88,Orthodox
72ffecf712673af1,Adam Milstead,The Prototype,8,4,0,190.5,92.99,193.04,Orthodox
f53c1f4ceeed8c08,Dustin Ortiz,,19,8,0,165.1,56.7,165.1,Orthodox
2ac4628c08ec5125,Markus Perez,Maluko,12,5,0,185.42,83.91,185.42,Orthodox
0a97691039c4bbfb,Mark Hominick,The Machine,20,12,0,172.72,65.77,172.72,Orthodox
cd7bafbeee1f29a0,War Machine,,14,5,0,180.34,77.11,,Orthodox
103e2e33a60683e1,Irina Alekseeva,Russian Ronda,5,3,0,172.72,61.23,170.18,Orthodox
15ec018d144710db,Nathan Coy,Soulforce,15,7,0,177.8,77.11,175.26,Southpaw
ec18eb918121787c,Kazula Vargas,,12,5,0,172.72,70.31,180.34,Southpaw
a67f5afa8d6a1b80,Ryan Spann,Superman,22,11,0,195.58,92.99,200.66,Orthodox
ed209f6618c82e41,Hacran Dias,Barnabe,23,6,1,172.72,70.31,175.26,Orthodox
16b89be2f5c16fba,Larissa Pacheco,,10,2,0,170.18,61.23,,Orthodox
fa8b9e6b0c2269f8,Jason Dent,Dynamite,22,13,0,177.8,70.31,180.34,Orthodox
113df4fde64735c6,Davey Grant,Dangerous,16,7,0,172.72,61.23,175.26,Orthodox
46e0d677f91bacc0,Miles Johns,Chapo,15,3,0,170.18,61.23,167.64,Orthodox
58bbef3770bb2dfc,Joel Alvarez,El Fenomeno,22,3,0,190.5,70.31,195.58,Orthodox
4a01dc8376736ef5,John Lewis,,3,4,3,182.88,70.31,,Southpaw
817e0bdf08efce2e,Elvis Sinosic,The King of Rock n' Rumble,7,11,2,190.5,92.99,195.58,Orthodox
3fa7688bfe48a493,Yoshinori Horie,,8,2,0,172.72,65.77,177.8,Orthodox
7826923b47f8d72a,Paddy Pimblett,The Baddy,23,3,0,177.8,70.31,185.42,Orthodox
ce632027bf2a871b,Dalcha Lungiambula,Champion,11,6,0,172.72,83.91,193.04,Orthodox
9b75954db8db2a08,Justin Jones,Black Dynamite,9,2,0,180.34,83.91,,Orthodox
78e501478a36a018,Khama Worthy,The Death Star,16,9,0,180.34,70.31,187.96,Orthodox
a149d6bc670cdb60,Dustin Hazelett,McLovin,12,7,0,185.42,77.11,193.04,Orthodox
e5c9de15bb58b1c6,Evan Dunham,,18,9,1,177.8,70.31,177.8,Southpaw
e4aaaa34535e32b6,Nick Denis,The Ninja of Love,11,3,0,170.18,61.23,,Orthodox
0a73acff6325c1e2,Shayilan Nuerdanbieke,Wolverine,39,12,0,172.72,65.77,175.26,Orthodox
34c2b3656f88f7ef,Aaron Phillips,The Dragon,12,5,0,175.26,61.23,180.34,Southpaw
e375cb5caf4717b6,Piera Rodriguez,La Fiera,10,2,0,160.02,52.16,160.02,Orthodox
db1f2ed63b54b9a7,Hector Lombard,,34,10,1,175.26,83.91,180.34,Southpaw
129537073431e52e,Garett Whiteley,Goodnight,7,3,0,182.88,70.31,182.88,Orthodox
1588b787bda7b540,Tom Breese,,12,3,0,190.5,83.91,185.42,Southpaw
198994b47f395af0,Carlo Pedersoli Jr.,Semento,11,3,0,180.34,77.11,190.5,Southpaw
3753714927f18437,Mohammad Yahya,The UAE Warrior,12,5,0,175.26,65.77,185.42,Switch
a1b0715c4fd2dbd3,Azamat Gashimov,,8,3,0,167.64,56.7,,Orthodox
a2b06ca02bca14c0,Harold Howard,,1,3,0,187.96,108.86,,Orthodox
480779d7f9a424d3,Mairon Santos,The Legend,17,1,0,170.18,70.31,182.88,Orthodox
b6c4451cb13c9303,Andy Ogle,The Little Axe,9,6,0,172.72,65.77,175.26,Orthodox
91dac5e69e28d5b5,Pannie Kianzad,Banzai,17,9,0,170.18,61.23,167.64,Orthodox
f75c5ca0d91b9115,Richie Smullen,,3,1,1,175.26,70.31,172.72,Orthodox
6e7506127408aa9e,Nadia Kassem,,5,2,0,165.1,56.7,167.64,Southpaw
0c25d0a5e8cdbf19,Lukasz Brzeski,The Bull,9,6,1,193.04,107.05,198.12,Orthodox
89a407032911e27e,Brendan Schaub,Big Brown,10,5,0,193.04,111.13,198.12,Orthodox
ff4c3ab594c7fac3,Cristiano Marcello,,13,6,0,175.26,70.31,182.88,Orthodox
f9b200db02b488d9,Lando Vannata,Groovy,12,7,2,175.26,70.31,180.34,Orthodox
ca28cdf526d6b6e9,Nurullo Aliev,Tajik Eagle,10,0,0,177.8,70.31,182.88,Orthodox
f59f1d3a2ff13edd,Eric Schafer,Red,14,8,2,190.5,83.91,193.04,Orthodox
2bd98ab77a8daa75,Stewart Nicoll,Kakamora,8,1,0,165.1,56.7,165.1,Orthodox
04b39f4e8eb59d7c,Oluwale Bamgbose,Holy War Angel,6,4,0,180.34,83.91,198.12,Switch
08e908ed6d18d6a0,Myles Jury,Fury,17,4,0,177.8,65.77,185.42,Orthodox
5078e1dacf9d25f4,Luana Santos,,9,2,0,167.64,61.23,170.18,Orthodox
960d6cae8879ba2b,Robert Peralta,Problems,18,8,0,172.72,65.77,180.34,Orthodox
49e96ff8ab781589,Tyson Pedro,,10,5,0,190.5,92.99,200.66,Orthodox
5e6294b37bbef029,Stephanie Egger,,8,5,0,167.64,61.23,172.72,Orthodox
70380ccdc81915b8,Yadier del Valle,The Cuban Problem,9,0,0,175.26,65.77,175.26,Southpaw
a566371ba2ad7152,Josh Thomson,The Punk,22,9,0,177.8,70.31,180.34,Orthodox
31f8081c7600da93,Kyle Nelson,The Monster,16,6,1,180.34,65.77,180.34,Switch
c0eecd851dbf3146,CJ Keith,,8,4,0,182.88,70.31,,Orthodox
b9437600497350f3,Joaquin Buckley,New Mansa,21,7,0,177.8,77.11,193.04,Southpaw
876f478f796495f7,Josh Quinlan,Bushido,6,3,0,182.88,77.11,182.88,Orthodox
cd7763bcadb5d4c8,Alan Patrick,Nuguette,15,4,0,180.34,70.31,187.96,Southpaw
c4b6099f0d25f75e,Jared Rollins,J-Roc,8,4,0,175.26,77.11,,Orthodox
8c39367b53eadf8a,Jesse Strader,Sui Generis,5,3,0,170.18,61.23,177.8,Orthodox
d9c6f19f958643e9,Bryce Mitchell,Thug Nasty,17,4,0,177.8,61.23,177.8,Southpaw
28c55b4087a6f136,Elvis Mutapcic,The King,15,6,1,182.88,83.91,182.88,Orthodox
efb96bf3e9ada36f,Song Yadong,Kung Fu Kid,22,8,1,172.72,61.23,170.18,Orthodox
634e2fb70bde3fd5,Holly Holm,The Preacher's Daughter,15,7,0,172.72,61.23,175.26,Southpaw
d25240135aee03e5,Tabatha Ricci,Baby Shark,11,3,0,154.94,52.16,154.94,Orthodox
008ea710276c9606,Jeff Molina,El Jefe,11,2,0,167.64,56.7,175.26,Orthodox
1dab0d1d81dd06db,Tra Telligman,Trauma,7,5,1,187.96,105.69,,Orthodox
d549cefc7c54ab78,Reinier de Ridder,RdR,20,2,0,193.04,83.91,198.12,Southpaw
da4628f173337902,Don Shainis,Shameless,12,5,0,167.64,65.77,170.18,Orthodox
6888e31ce88f5b17,Steve Vigneault,Lionheart,12,6,0,177.8,83.91,,Orthodox
aa03a3ca00ac6827,Carmelo Marrero,The Fury,16,6,0,182.88,92.99,185.42,Orthodox
23dec7c47cb418f8,Zachary Reese,Savage,9,2,0,193.04,83.91,195.58,Switch
a52bc1e62cf0b7c6,Melsik Baghdasaryan,The Gun,8,3,0,175.26,65.77,177.8,Southpaw
68d4a891e5cf2029,Tracy Cortez,,12,2,0,165.1,56.7,165.1,Orthodox
1975c2272ba40e71,Nick Serra,The Mad Monkey,7,3,0,175.26,77.11,,Orthodox
86061eaba822bfea,John Teixeira,Macapa,21,2,2,170.18,65.77,,Orthodox
43612456979e5d5e,Steve Byrnes,The Sergeant,6,1,0,182.88,77.11,,Orthodox
75bbd2206a15319f,Edwin DeWees,Babyface,38,17,0,185.42,83.91,,Orthodox
4126a78111c0855a,Caio Borralho,The Natural,17,1,0,185.42,83.91,190.5,Southpaw
040426baba8a45e8,Nate Schroeder,,11,10,0,185.42,104.33,,
5431dccc09118234,Lance Benoist,,7,2,0,180.34,77.11,182.88,Southpaw
6aa1cbc1466e9a0b,Marcio Cruz,Pe de Pano,8,3,0,193.04,105.23,,Orthodox
d2bc285ead803db0,Louis Smolka,Da Last Samurai,17,9,0,175.26,61.23,172.72,Orthodox
fba03cd6cc28dc41,Josh Emmett,CC0,19,5,0,167.64,65.77,177.8,Orthodox
b7f38813485745da,Michael Kuiper,,15,5,0,182.88,83.91,185.42,Orthodox
cc7040fe76f0ef91,Devin Clark,Brown Bear,14,9,0,182.88,92.99,190.5,Orthodox
b9e871af730f826c,Ronald Jhun,The Machine Gun,24,26,2,180.34,77.11,,Orthodox
abbc4fc02e0d84b3,Eric Martin,,0,1,0,,,,
2549d63da9c456cb,Rick Davis,The Flying Squirrel,3,1,1,175.26,70.31,,Orthodox
641ca2c2ed91b93c,Zygimantas Ramaska,,9,3,0,180.34,65.77,180.34,Orthodox
1f77fce698e80488,James Hammortree,The Sledge,6,3,0,190.5,83.91,,Orthodox
88a9bc81271ccd89,Vinny Magalhaes,Pezao,14,9,0,190.5,92.99,190.5,Orthodox
0c6d9ea8306c029e,Brad Tavares,,21,11,0,185.42,83.91,187.96,Orthodox
5c126c6aac3ef364,Poliana Botelho,,8,5,0,172.72,56.7,170.18,Orthodox
01b39decaf0abf6a,Benji Radach,Razor,21,7,0,177.8,83.91,,Orthodox
4f853e98886283cf,Carlo Prater,Neo,31,18,1,180.34,70.31,182.88,Switch
b034747dc1d15491,Kazuhiro Nakamura,Kaz,21,13,0,180.34,92.99,177.8,Orthodox
45f7cb591c3ab00b,Sean Brady,,18,1,0,177.8,77.11,182.88,Orthodox
dd12382f28296f7b,Wang Guan,The Dongbei Tiger,20,1,1,175.26,65.77,180.34,Orthodox
be68b375707dcb85,Spike Carlyle,Alpha Ginger,9,3,0,172.72,65.77,180.34,Switch
98f6da59d765ec94,Charlie Brenneman,The Spaniard,19,8,0,177.8,70.31,177.8,Orthodox
0d1c163b206e8c5f,Rocky Lee,,3,2,0,175.26,65.77,,Orthodox
16bf6a73bdd302cd,Collin Hart,,6,3,1,185.42,83.91,,Orthodox
319fa1bd3176bded,Johnny Rhodes,,2,1,0,182.88,95.25,,Orthodox
0a1942069c9ad6b6,Jack Hermansson,The Joker,24,9,0,185.42,83.91,195.58,Orthodox
2c483cf443f38ece,Vanessa Demopoulos,Lil Monster,11,8,0,157.48,56.7,149.86,Orthodox
764d39074a352e33,Thomas Petersen,The Train,10,3,0,185.42,119.75,187.96,Southpaw
a474aade8eb3a8f0,SuYoung You,Yoo-Jitsu,15,3,0,167.64,61.23,165.1,Orthodox
4bdedbdeedff7d1d,Bolaji Oki,The Zulu Warrior,10,2,0,177.8,70.31,185.42,Orthodox
f1f9e48a0d150757,Steve Cantwell,The Robot,7,6,0,187.96,83.91,190.5,Orthodox
578ef12674df1e6a,Irene Aldana,,15,8,0,175.26,61.23,172.72,Orthodox
fc6e681bf6658faf,Ashlee Evans-Smith,Rebel Girl,6,6,0,172.72,61.23,170.18,Orthodox
cc1a8b4b38b92c6d,Montel Jackson,Quik,15,2,0,177.8,61.23,190.5,Southpaw
1dafccb62a0f98ec,Robert Whiteford,The Hammer,14,4,0,175.26,65.77,175.26,Southpaw
9b1e3fb4f8cbd5b7,Ricky Rainey,The Sniper,12,6,0,185.42,77.11,195.58,Switch
b959e8c7fd8390d2,Kyle Kingsbury,Kingsbu,11,6,0,193.04,92.99,200.66,Orthodox
8e1f36476ef02a6a,Jennifer Maia,,21,10,1,162.56,56.7,162.56,Orthodox
c3218c810959d279,Khadis Ibragimov,,8,4,0,190.5,92.99,198.12,Orthodox
69e8c632135af48b,Anying Wang,,2,1,0,182.88,77.11,,Orthodox
32ab52e5de93092d,Steve Erceg,Astroboy,12,4,0,172.72,56.7,172.72,Orthodox
165c244bcca3ed26,Seo Hee Ham,,17,8,0,157.48,52.16,157.48,Southpaw
b9706f80d005036c,Ketlen Vieira,Fenomeno,15,4,0,172.72,61.23,172.72,Orthodox
9199e0735b83dd32,Andy Anderson,The Hammer,0,1,0,167.64,108.86,,
19a8cce18a1cef9e,James Head,,9,4,0,185.42,77.11,185.42,Orthodox
a7de976620f2ed13,Shane Howell,,13,10,0,172.72,56.7,,Orthodox
a13d755965a4ec9f,Rongzhu,,26,6,0,175.26,70.31,180.34,Orthodox
76984112f697631f,Leslie Smith,The Peacemaker,10,7,1,175.26,61.23,167.64,Orthodox
0b64d0fed453ef7f,Scott Jorgensen,Young Guns,15,12,0,165.1,61.23,167.64,Orthodox
1bcaac2d99b90fce,Sergio Moraes,The Panther,14,6,1,182.88,77.11,182.88,Orthodox
b1d19449397541dc,Askar Askarov,Bullet,14,1,1,167.64,56.7,170.18,Orthodox
140745cbbcb023ac,Mauricio Rua,Shogun,27,14,1,185.42,92.99,193.04,Orthodox
265589bdd93e7ce5,Lodune Sincaid,,15,9,0,175.26,83.91,,Orthodox
1eacf73d6a0055dc,Cheick Kongo,,27,10,2,193.04,108.86,208.28,Orthodox
df5a77121ba84a5d,Alex Stiebling,The Brazilian Killa,19,11,1,187.96,92.99,,Southpaw
8e382b585a92affe,Phil Rowe,The Fresh Prince,11,5,0,190.5,77.11,203.2,Orthodox
1c3f5e85b59ec710,Brian Johnston,,5,5,0,190.5,104.33,,Orthodox
cffb87059e645bd1,Denise Gomes,Dee,11,3,0,157.48,52.16,160.02,Orthodox
b2f743746e8dcfa2,Jason Black,The Black Legion,23,4,1,172.72,70.31,,Orthodox
e81dd0bb8a64b550,Charlie Ward,,3,3,0,180.34,77.11,,Orthodox
85073dbd1be65ed9,Greg Hardy,Prince of War,7,5,0,195.58,120.2,203.2,Orthodox
9d4522df6fc49a47,Kuniyoshi Hironaka,,23,9,0,177.8,76.2,177.8,Orthodox
3be081c29bf734d9,Takanori Gomi,The Fireball Kid,35,14,0,170.18,70.31,177.8,Southpaw
ebef46976554f975,Jordan Griffin,Native Psycho,18,9,0,177.8,65.77,185.42,Southpaw
6085ceb59087514b,Steve Lopez,,13,6,1,180.34,70.31,,Orthodox
aebaa8cec15b083d,Kody Steele,,7,1,0,175.26,70.31,180.34,Orthodox
3bbcd63a016d9715,Cameron Dollar,,11,5,0,180.34,70.31,,Orthodox
6a92caba39b64752,Terry Martin,,23,11,0,172.72,83.91,180.34,Orthodox
4144798612ef96e5,Edmen Shahbazyan,The Golden Boy,15,5,0,187.96,83.91,190.5,Orthodox
0b362247806341e5,JP Buys,Young Savage,9,6,0,165.1,61.23,170.18,Orthodox
12458872d6afae1b,Vernon White,Tiger,26,33,2,182.88,92.99,,Southpaw
e25bcbcdaf6537a1,Reza Madadi,Mad Dog,14,6,0,180.34,70.31,185.42,Orthodox
24b033b3daf1c9df,Luiz Cane,Banha,17,7,0,187.96,83.91,195.58,Southpaw
f1928a52590c5532,Curtis Millender,Curtious,17,5,0,187.96,77.11,193.04,Orthodox
46baf0f57edfa4df,Joey Beltran,The Mexicutioner,17,14,0,185.42,83.91,190.5,Orthodox
0a95c474e61a6c44,Adam Yandiev,Boroda,9,1,0,175.26,83.91,187.96,Orthodox
b8c0f30ee9a98b69,Fernando Bruno,Acougueiro,15,4,0,167.64,65.77,,
38c7f72747f4f712,Gillian Robertson,The Savage,16,8,0,165.1,52.16,160.02,Orthodox
d967f0128c323de6,Daniel Cormier,DC,22,3,0,180.34,106.59,182.88,Orthodox
621a6c59f88a44fe,Matt Hughes,,45,9,0,175.26,77.11,185.42,Switch
b0d6a1d8ac3d563d,Max Griffin,Pain,20,12,0,180.34,77.11,193.04,Orthodox
d008d785f6347dc2,JeongYeong Lee,Korean Tiger,11,3,0,177.8,65.77,185.42,Orthodox
42a7e90605df3c8a,Damian Stasiak,Webster,10,6,0,165.1,61.23,177.8,Orthodox
8738eacd62e82a32,Matt Andersen,,14,8,1,187.96,104.33,,Southpaw
6c3b2525436cf5d4,Tom Nolan,Big Train,9,1,0,190.5,70.31,185.42,Southpaw
0232cabbc30a2372,Adrian Yanez,,17,6,0,170.18,61.23,177.8,Orthodox
c487223b0289bda9,Hector Aldana,,4,3,0,180.34,77.11,182.88,Orthodox
b45d6b73f4ca4467,Andre Winner,,21,11,2,180.34,70.31,185.42,Orthodox
bc7d1ad49fcb2d08,Jaqueline Amorim,,10,1,0,160.02,52.16,172.72,Orthodox
d56caaa5e123f518,Masutatsu Yano,,2,4,1,175.26,89.81,,Orthodox
d29b5c4f22c6357d,Gilbert Yvel,The Hurricane,39,16,1,187.96,102.06,195.58,Orthodox
271fe91f4ba9d2c5,Don Frye,The Predator,20,9,1,185.42,99.34,,Orthodox
f1b2a4365799c48b,Christian Wellisch,The Hungarian Nightmare,8,5,0,187.96,106.14,195.58,Orthodox
9bad58fa651d6196,Jermaine Andre,,14,4,0,170.18,90.72,,Orthodox
c10eb2f12c489f6d,Tim Gorman,The Psycho,9,4,0,165.1,61.23,,Southpaw
51c655162e462ceb,Shannon Ross,The Turkish Delight,13,9,0,167.64,56.7,167.64,Switch
aac6edb0d5e0b7e9,Marcin Wrzosek,The Polish Zombie,12,4,0,175.26,70.31,,
81ca2c245b19b3c5,Melton Bowen,The Punisher,0,1,0,182.88,102.06,,Orthodox
1f5f75658551f2d3,Sam Fulton,,0,2,0,,,,
326f94d6cfb1bf25,Ben Sosoli,Combat Wombat,7,3,0,182.88,120.2,182.88,Southpaw
c61f66d8c3fd5f07,Tony Petarra,,2,3,1,180.34,88.9,,Orthodox
7026eca45f65377b,Jared Gordon,Flash,21,7,0,175.26,70.31,172.72,Orthodox
029eaff01e6bb8f0,Dustin Poirier,The Diamond,30,9,0,175.26,70.31,182.88,Southpaw
7cf20446453f852b,Milton Vieira,Miltinho,13,8,2,182.88,65.77,,Orthodox
d4691518d012b9e7,Aspen Ladd,,9,3,0,167.64,61.23,167.64,Orthodox
f5f6419c5f00abad,Tyler Diamond,,9,1,0,170.18,65.77,175.26,Orthodox
19ffeb5e3fffd6d5,Joe Charles,The Ghetto Man,6,13,0,185.42,117.93,,Southpaw
9f755fb04cc21499,Noad Lahat,Neo,11,2,0,175.26,65.77,175.26,Orthodox
b1e5bcaad32a3cac,Priscila Cachoeira,Zombie Girl,13,6,0,170.18,61.23,165.1,Orthodox
26e3f3928b1891d9,Hannah Goldy,24K,6,4,0,162.56,52.16,154.94,Orthodox
449c890bd90f3374,Hector Sandoval,Kid Alex,14,4,0,157.48,56.7,162.56,Orthodox
acff437707625fc7,Yushin Okami,Thunder,34,12,0,187.96,77.11,190.5,Southpaw
108afe61a26bcbf4,Igor Zinoviev,Houdini,4,1,2,185.42,90.26,,Orthodox
8ddf9c51c5fdea75,Rousimar Palhares,Toquinho,19,8,0,172.72,77.11,180.34,Orthodox
b39f7a6c2be17ee8,Charlie Campbell,The Cannibal,9,2,0,182.88,70.31,182.88,Orthodox
e0f959f65d0406b4,Isabela de Padua,Belinha,5,2,0,160.02,56.7,162.56,Orthodox
0aa92558424ced9e,Randy Couture,The Natural,19,11,0,185.42,92.99,190.5,Orthodox
7ea1f74cef32f906,Rashid Magomedov,Highlander,20,2,0,175.26,70.31,177.8,Orthodox
7f9f528cb72a6ed1,Travis Wiuff,The Diesel,75,21,0,190.5,92.99,,Orthodox
57887765f831e228,Roldan Sangcha'an,The Executioner,4,2,0,162.56,56.7,,Orthodox
abd5fb12437eda21,Ramazan Emeev,Gorets,20,6,0,177.8,77.11,193.04,Southpaw
2f5cbecbbe18bac4,Shamil Abdurakhimov,Abrek,20,8,0,190.5,106.59,193.04,Orthodox
bbab3baf66128ae2,Javid Basharat,The Snow Leopard,14,2,0,175.26,61.23,175.26,Orthodox
b57edace7b647f07,Matt Hobar,The Crowbar,9,3,0,177.8,61.23,177.8,Southpaw
de3ed2e152520c8d,Cal Worsham,,13,10,0,180.34,104.33,,Orthodox
c17041f1bb5768d8,Alex White,The Spartan,13,6,0,182.88,70.31,180.34,Southpaw
7d5b12de1625984e,Scott Baker,,1,1,0,182.88,95.25,,
276c60b14b571dd4,Takenori Sato,,19,11,7,177.8,77.11,,Southpaw
b44f39a5c6596953,Pedro Rizzo,The Rock,20,11,0,185.42,109.32,,Orthodox
5f3805dda9661cba,Jason Witt,The Vanilla Gorilla,19,9,0,177.8,77.11,177.8,Orthodox
e18a19001a3f7c7d,Alptekin Ozkilic,The Turkish Delight,9,5,0,165.1,56.7,165.1,Orthodox
cd13728ae1151f46,Ion Cutelaba,The Hulk,19,11,1,185.42,92.99,190.5,Southpaw
efaf544314bb5c2e,Ron Waterman,H20,16,6,2,187.96,127.01,,Orthodox
528b071cf3da7c56,Luana Carolina,Dread,11,4,0,167.64,56.7,175.26,Orthodox
83b743fedde154fb,Joe Son,,0,4,0,162.56,107.05,,Orthodox
de45aaae23dfa392,Christos Giagos,The Spartan,20,12,0,177.8,70.31,180.34,Orthodox
a421465acbe59c77,Denis Stojnic,,13,3,0,182.88,111.13,,Orthodox
9673a497a9da119a,Polyana Viana,Dama de Ferro,13,8,0,165.1,52.16,170.18,Orthodox
d8d7b24d276c8cb0,Albert Cheng,,7,4,0,180.34,77.11,,Orthodox
782a2a17d3e38fdf,Keigo Kunihara,,3,2,0,182.88,106.59,,Orthodox
ab2b4ff41d6ebe0f,Alex Perez,,25,9,0,167.64,56.7,165.1,Orthodox
2284092f8b63273b,Luke Zachrich,,14,4,0,187.96,83.91,187.96,Orthodox
579fcdfcabd23a7b,Brian Stann,All American,12,6,0,185.42,92.99,187.96,Orthodox
d34636a85f0f4c90,Motonobu Tezuka,,28,12,7,170.18,61.23,,Southpaw
d5f820c11a121050,Aaron Simpson,A-Train,12,5,0,182.88,77.11,185.42,Orthodox
eae48ff31db420c2,Arman Tsarukyan,Ahalkalakets,22,3,0,170.18,70.31,182.88,Orthodox
fb3e61720be4690c,Mike Davis,Beast Boy,12,3,0,182.88,70.31,182.88,Orthodox
37e03538c960bac6,Abdul-Kerim Edilov,,17,4,0,187.96,92.99,,Orthodox
4a043165cf47cab2,Juancamilo Ronderos,100,4,2,0,160.02,56.7,162.56,Southpaw
94426bb170c88115,Sodiq Yusuff,Super,13,5,0,175.26,70.31,180.34,Orthodox
b9c03e7a4557e542,Royston Wee,,4,1,0,170.18,61.23,170.18,Orthodox
c670aa48827d6be6,Dan Severn,The Beast,101,19,1,187.96,113.4,,Southpaw
0d0351c20169a499,Jon Delos Reyes,The Heat,8,5,0,167.64,56.7,170.18,Orthodox
7269329bd87eb479,Christophe Leninger,,3,4,0,182.88,90.72,,Southpaw
fc0a4053eb8a3a59,Nicolle Caliari,,8,3,0,160.02,56.7,157.48,Orthodox
9fa3bd637edd9aa2,Patrick Cote,The Predator,23,11,0,180.34,77.11,190.5,Orthodox
4333a8e70a672eb7,Brogan Walker,The Bear,8,4,0,162.56,56.7,170.18,Switch
0d980975001ae3d8,Shamil Gamzatov,,14,1,0,187.96,92.99,193.04,Orthodox
54f64b5e283b0ce7,Ilia Topuria,El Matador,17,0,0,170.18,70.31,175.26,Orthodox
e2ccd9a9ace60de7,Aleksei Kunchenko,,20,2,0,172.72,77.11,177.8,Orthodox
b2a2da86546ddb19,Buddy Roberts,,12,3,0,187.96,83.91,,Orthodox
a6959da32f0e6b5d,Kyle Bradley,,19,12,0,175.26,70.31,180.34,Orthodox
d35f734c56a89103,Karl Williams,,10,2,0,190.5,106.59,200.66,Orthodox
7ee0fd831c0fe7c3,Carlos Prates,The Nightmare,21,7,0,185.42,77.11,198.12,Switch
5da33b8fbfa5ee95,William Knight,Knightmare,11,5,0,177.8,92.99,185.42,Orthodox
d023ae89a2a4a41e,Matthew Riddle,Deep Waters,8,3,0,185.42,77.11,193.04,Southpaw
c1a5d3843596df92,Thiago Perpetuo,Bodao,9,4,1,177.8,77.11,,Orthodox
